timestamp,produced_energy,consumed_energy,battery_charged_energy,battery_discharged_energy,grid_feedin_energy,grid_purchase_energy
2020-03-04T00:00:00+01:00,20316,53203,10524,8754,1698,36355
2020-03-05T00:00:00+01:00,3219,50101,586,191,93,47370
2020-03-06T00:00:00+01:00,7898,55292,3564,2789,135,48304
2020-03-07T00:00:00+01:00,9905,66010,2406,1794,152,56868
2020-03-08T00:00:00+01:00,29900,50631,13187,10964,5587,28540
2020-03-09T00:00:00+01:00,8413,46243,2406,1748,127,38615
2020-03-10T00:00:00+01:00,2519,60208,455,113,48,58078
2020-03-11T00:00:00+01:00,10116,40702,4417,3523,169,31649
2020-03-12T00:00:00+01:00,13164,55793,4918,3960,881,44469
2020-03-13T00:00:00+01:00,13247,48125,8185,6705,569,36926
2020-03-14T00:00:00+01:00,21006,52899,10219,8545,721,34288
2020-03-15T00:00:00+01:00,32543,43090,11031,9206,13448,25820
2020-03-16T00:00:00+01:00,32500,35176,10205,8441,14271,18711
2020-03-17T00:00:00+01:00,19067,37022,11223,9360,1198,21016
2020-03-18T00:00:00+01:00,31350,40793,10533,8604,11906,23278
2020-03-19T00:00:00+01:00,31466,33686,9889,8189,15088,19008
2020-03-20T00:00:00+01:00,26282,34362,10005,7209,11130,22006
2020-03-21T00:00:00+01:00,14623,50108,5234,5311,153,35562
2020-03-22T00:00:00+01:00,10926,53649,3406,2689,132,43572
2020-03-23T00:00:00+01:00,31300,50761,11039,9226,7704,28978
2020-03-24T00:00:00+01:00,35039,64270,13037,11043,4230,35455
2020-03-25T00:00:00+01:00,30885,62436,12397,10394,3967,37522
2020-03-26T00:00:00+01:00,19467,57728,8211,6855,855,40473
2020-03-27T00:00:00+01:00,29938,49452,11173,9234,7367,28821
2020-03-28T00:00:00+01:00,31439,45037,11170,9174,12427,28021
2020-03-29T00:00:00+01:00,15837,55042,6524,5413,428,40744
2020-03-30T00:00:00+02:00,12457,46549,4784,3872,152,35156
2020-03-31T00:00:00+02:00,36099,66199,12389,10503,6971,38958
2020-04-01T00:00:00+02:00,36410,50340,10088,8312,14478,30185
2020-04-02T00:00:00+02:00,33852,49354,10574,8709,11999,29365
2020-04-03T00:00:00+02:00,32919,45021,10415,8680,14069,27907
2020-04-04T00:00:00+02:00,34209,51004,12318,10233,8263,27143
2020-04-05T00:00:00+02:00,35005,37577,11173,9284,15384,19846
2020-04-06T00:00:00+02:00,34414,32101,10607,6163,13559,15689
2020-04-07T00:00:00+02:00,33184,35250,9894,6867,15384,20477
2020-04-08T00:00:00+02:00,33171,32068,10190,9124,15021,14984
2020-04-09T00:00:00+02:00,25951,30467,10119,9215,8761,14181
2020-04-10T00:00:00+02:00,33136,34592,10476,10859,14215,15289
2020-04-11T00:00:00+02:00,32837,52851,11584,9657,6061,28002
2020-04-12T00:00:00+02:00,31045,49000,12029,10267,2930,22647
2020-04-13T00:00:00+02:00,26251,34508,10900,9239,1788,11706
2020-04-14T00:00:00+02:00,30485,55290,12168,10269,4336,31040
2020-04-15T00:00:00+02:00,35737,48506,10389,8660,13270,27768
2020-04-16T00:00:00+02:00,31685,33811,10593,7800,12356,17274
2020-04-17T00:00:00+02:00,32956,42534,10946,10186,9660,19997
2020-04-18T00:00:00+02:00,31554,41731,11847,9911,8190,20303
2020-04-19T00:00:00+02:00,29292,39961,11678,9844,4244,16747
2020-04-20T00:00:00+02:00,19621,29460,10145,8555,471,11898
2020-04-21T00:00:00+02:00,20602,43187,9403,8142,202,24048
2020-04-22T00:00:00+02:00,35019,38977,10711,8918,12199,17950
2020-04-23T00:00:00+02:00,34880,43059,10479,8667,10471,20462
2020-04-24T00:00:00+02:00,30205,39771,10488,7970,10085,22169
2020-04-25T00:00:00+02:00,20620,45598,9513,8953,589,26128
2020-04-26T00:00:00+02:00,24685,41107,10990,9248,418,18582
2020-04-27T00:00:00+02:00,33417,33389,11152,9005,11254,13372
2020-04-28T00:00:00+02:00,16159,40803,4679,3780,144,25687
2020-04-29T00:00:00+02:00,10949,61163,2046,1554,53,50759
2020-04-30T00:00:00+02:00,9600,52156,2008,1451,140,43253
2020-05-01T00:00:00+02:00,16799,47047,7274,5980,399,31941
2020-05-02T00:00:00+02:00,16209,56410,6552,5392,192,41553
2020-05-03T00:00:00+02:00,35296,42471,11130,9454,12372,21223
2020-05-04T00:00:00+02:00,23141,37587,11411,9660,964,17162
2020-05-05T00:00:00+02:00,4579,54269,158,0,10,49857
2020-05-06T00:00:00+02:00,29144,54713,11190,9309,3770,31220
2020-05-07T00:00:00+02:00,36497,51194,11551,9545,6440,23142
2020-05-08T00:00:00+02:00,31204,43296,11118,8361,8097,22945
2020-05-09T00:00:00+02:00,33590,32826,11083,9268,10392,11443
2020-05-10T00:00:00+02:00,25799,35169,11628,10503,772,11267
2020-05-11T00:00:00+02:00,11652,36829,4489,3919,108,25855
2020-05-12T00:00:00+02:00,16846,60717,3629,2829,114,44786
2020-05-13T00:00:00+02:00,9734,49324,2500,1868,115,40336
2020-05-14T00:00:00+02:00,10514,51218,2371,1808,99,41366
2020-05-15T00:00:00+02:00,6474,45969,806,414,37,39924
2020-05-16T00:00:00+02:00,21443,54184,8105,6752,249,34343
2020-05-17T00:00:00+02:00,36001,42669,12005,10142,7116,15647
2020-05-18T00:00:00+02:00,35338,34497,10442,8169,11400,12831
2020-05-19T00:00:00+02:00,34856,39504,10524,9389,10956,16740
2020-05-20T00:00:00+02:00,27072,35159,11893,9231,1388,12136
2020-05-21T00:00:00+02:00,34880,39543,10634,9787,10127,15636
2020-05-22T00:00:00+02:00,27704,32861,10712,8688,6412,13594
2020-05-23T00:00:00+02:00,16387,46305,7734,6651,139,31140
2020-05-24T00:00:00+02:00,26216,48073,10113,8448,756,24277
2020-05-25T00:00:00+02:00,28331,33891,10327,8923,8897,15861
2020-05-26T00:00:00+02:00,35695,43409,10442,8644,11184,20695
2020-05-27T00:00:00+02:00,35816,47658,10824,9135,7434,20964
2020-05-28T00:00:00+02:00,28354,47770,9908,8296,678,21707
2020-05-29T00:00:00+02:00,35615,41587,10303,8458,7656,15474
2020-05-30T00:00:00+02:00,36032,45041,11504,9885,8627,19255
2020-05-31T00:00:00+02:00,36042,39644,10768,8919,12901,18352
2020-06-01T00:00:00+02:00,35397,35286,10432,6890,7912,11342
2020-06-02T00:00:00+02:00,34771,34372,10002,7149,11268,13721
2020-06-03T00:00:00+02:00,30083,39045,10604,11962,5149,12753
2020-06-04T00:00:00+02:00,8390,39239,1065,659,74,31329
2020-06-05T00:00:00+02:00,16853,50070,3884,2967,134,34268
2020-06-06T00:00:00+02:00,17165,46259,4016,3227,213,30096
2020-06-07T00:00:00+02:00,5275,42440,127,0,1,37294
2020-06-08T00:00:00+02:00,24397,38359,10501,8731,923,16656
2020-06-09T00:00:00+02:00,22612,41617,9391,7889,642,21148
2020-06-10T00:00:00+02:00,5971,49425,280,34,14,43715
2020-06-11T00:00:00+02:00,21609,40413,10068,8163,352,21062
2020-06-12T00:00:00+02:00,36026,46276,10826,9297,6125,17904
2020-06-13T00:00:00+02:00,33231,46334,12219,10339,2802,17786
2020-06-14T00:00:00+02:00,4574,49398,136,0,2,44962
2020-06-15T00:00:00+02:00,11019,28380,2785,2042,119,18222
2020-06-16T00:00:00+02:00,14146,37238,4411,3555,159,24107
2020-06-17T00:00:00+02:00,10073,36677,978,586,55,27050
2020-06-18T00:00:00+02:00,32247,43351,11169,9281,5445,18437
2020-06-19T00:00:00+02:00,9691,46690,922,498,64,37488
2020-06-20T00:00:00+02:00,24148,48204,8290,6896,178,25629
2020-06-21T00:00:00+02:00,23300,41068,8936,7501,446,19649
2020-06-22T00:00:00+02:00,19071,33127,6382,5262,212,15388
2020-06-23T00:00:00+02:00,34072,39404,10852,7683,8078,16578
2020-06-24T00:00:00+02:00,33879,34360,10347,8841,8115,10102
2020-06-25T00:00:00+02:00,34224,36602,12043,7619,3451,10253
2020-06-26T00:00:00+02:00,18581,30737,7941,8704,221,11614
2020-06-27T00:00:00+02:00,23110,31966,10376,7954,3224,14501
2020-06-28T00:00:00+02:00,18889,34803,5725,6941,467,15166
2020-06-29T00:00:00+02:00,15657,28691,5303,4254,167,14250
2020-06-30T00:00:00+02:00,35259,39419,9997,8326,11132,16965
2020-07-01T00:00:00+02:00,29006,38417,11296,9516,2055,13247
2020-07-02T00:00:00+02:00,21400,34139,10456,8718,1241,15718
2020-07-03T00:00:00+02:00,14911,42597,4361,3514,107,28640
2020-07-04T00:00:00+02:00,28218,35402,11499,6839,2261,14105
2020-07-05T00:00:00+02:00,32565,33922,10850,11839,6978,7346
2020-07-06T00:00:00+02:00,26832,27591,10403,7561,2896,6498
2020-07-07T00:00:00+02:00,35457,42839,10107,9620,9539,17408
2020-07-08T00:00:00+02:00,36409,37599,10983,6017,7020,13176
2020-07-09T00:00:00+02:00,30552,33370,10244,11077,6264,8249
2020-07-10T00:00:00+02:00,26559,36508,10123,9214,3858,14715
2020-07-11T00:00:00+02:00,8613,37121,1050,652,35,28941
2020-07-12T00:00:00+02:00,35271,27993,11052,4943,12369,11201
2020-07-13T00:00:00+02:00,33707,22215,9737,6912,13151,4483
2020-07-14T00:00:00+02:00,26793,23244,10252,8476,6063,4290
2020-07-15T00:00:00+02:00,17544,23041,8213,11449,217,2478
2020-07-16T00:00:00+02:00,6854,27219,1347,1654,63,20121
2020-07-17T00:00:00+02:00,12861,25610,3894,3006,198,13835
2020-07-18T00:00:00+02:00,35040,27500,10699,4285,13324,12198
2020-07-19T00:00:00+02:00,33978,24962,10206,8946,12680,4924
2020-07-20T00:00:00+02:00,31960,19388,9903,7458,11523,1397
2020-07-21T00:00:00+02:00,25141,20265,10072,7895,4774,2075
2020-07-22T00:00:00+02:00,27024,23879,8131,10160,8167,2993
2020-07-23T00:00:00+02:00,27740,36308,12192,11892,1830,10697
2020-07-24T00:00:00+02:00,16694,27821,6563,5501,266,12455
2020-07-25T00:00:00+02:00,27226,34830,12452,10509,2636,12183
2020-07-26T00:00:00+02:00,20042,26149,9181,7711,533,8109
2020-07-27T00:00:00+02:00,33339,29590,11021,8328,7791,6735
2020-07-28T00:00:00+02:00,30615,28709,10400,9455,7281,6320
2020-07-29T00:00:00+02:00,27022,29442,10016,7262,4069,9243
2020-07-30T00:00:00+02:00,33421,23931,10126,5575,10308,5369
2020-07-31T00:00:00+02:00,30652,34032,10828,11870,4100,6437
2020-08-01T00:00:00+02:00,29038,34528,10793,10493,4764,10553
2020-08-02T00:00:00+02:00,13937,33043,3905,3031,161,20141
2020-08-03T00:00:00+02:00,7000,34774,468,132,45,28155
2020-08-04T00:00:00+02:00,9388,38639,793,169,62,29938
2020-08-05T00:00:00+02:00,35887,45735,10645,7904,9526,22116
2020-08-06T00:00:00+02:00,33928,39801,10603,9894,7051,13633
2020-08-07T00:00:00+02:00,34469,39860,11681,9943,3870,10999
2020-08-08T00:00:00+02:00,33113,34229,11035,9199,8997,11949
2020-08-09T00:00:00+02:00,32914,31329,11202,8958,6854,7512
2020-08-10T00:00:00+02:00,32952,21364,9616,4870,11750,4908
2020-08-11T00:00:00+02:00,31957,22682,9880,8655,11282,3233
2020-08-12T00:00:00+02:00,32069,26637,9914,8065,10476,6893
2020-08-13T00:00:00+02:00,15082,30304,5220,7745,91,12787
2020-08-14T00:00:00+02:00,13818,24939,4455,3578,178,12176
2020-08-15T00:00:00+02:00,32379,36301,12346,8705,3040,10602
2020-08-16T00:00:00+02:00,28597,29895,12121,11860,2619,4178
2020-08-17T00:00:00+02:00,13438,27430,3498,2757,117,14849
2020-08-18T00:00:00+02:00,22946,33361,10326,7459,507,13789
2020-08-19T00:00:00+02:00,31164,37190,10482,7918,5374,13964
2020-08-20T00:00:00+02:00,28296,29303,9944,7117,7236,11069
2020-08-21T00:00:00+02:00,31720,31078,10379,10648,5709,4799
2020-08-22T00:00:00+02:00,7254,40430,636,1663,15,32165
2020-08-23T00:00:00+02:00,11873,34787,2062,1461,104,23619
2020-08-24T00:00:00+02:00,19866,30614,7969,6660,332,12389
2020-08-25T00:00:00+02:00,27466,38948,11073,9220,1931,15265
2020-08-26T00:00:00+02:00,29666,31525,10392,8480,5881,9652
2020-08-27T00:00:00+02:00,25761,31917,11741,8037,1521,11381
2020-08-28T00:00:00+02:00,17567,34035,8148,9061,276,15831
2020-08-29T00:00:00+02:00,2942,42354,137,0,0,39549
2020-08-30T00:00:00+02:00,2860,38207,317,0,18,35683
2020-08-31T00:00:00+02:00,18911,38885,5957,4812,179,21298
2020-09-01T00:00:00+02:00,14468,38557,4741,3809,137,25158
2020-09-02T00:00:00+02:00,23232,49916,8341,7021,621,28625
2020-09-03T00:00:00+02:00,30012,40646,11046,9104,6831,19406
2020-09-04T00:00:00+02:00,30927,39189,10912,8641,5377,15909
2020-09-05T00:00:00+02:00,24495,37129,11399,9916,987,15104
2020-09-06T00:00:00+02:00,4857,28005,507,237,39,23458
2020-09-07T00:00:00+02:00,13100,32145,3264,2447,96,19959
2020-09-08T00:00:00+02:00,32703,42506,9762,8376,10461,21650
2020-09-09T00:00:00+02:00,31495,40681,11070,8960,3543,14839
2020-09-10T00:00:00+02:00,29091,37998,10317,8873,5829,16179
2020-09-11T00:00:00+02:00,27913,33186,10482,8435,5528,12848
2020-09-12T00:00:00+02:00,29299,44491,10663,9456,5078,21477
2020-09-13T00:00:00+02:00,28593,31487,11150,9480,5590,10154
2020-09-14T00:00:00+02:00,29304,28856,9993,8442,6596,7699
2020-09-15T00:00:00+02:00,29009,34851,10447,6839,6078,15529
2020-09-16T00:00:00+02:00,26997,35524,11115,11400,2326,10568
2020-09-17T00:00:00+02:00,25592,30492,9909,8324,6574,13060
2020-09-18T00:00:00+02:00,25727,39323,11008,9425,1069,16247
2020-09-19T00:00:00+02:00,15181,42786,5322,4411,92,28606
2020-09-20T00:00:00+02:00,25805,37446,11463,9565,1889,15428
2020-09-21T00:00:00+02:00,24365,38457,10215,8530,914,16691
2020-09-22T00:00:00+02:00,20134,37519,9193,7740,327,19164
2020-09-23T00:00:00+02:00,14013,43482,4122,3355,382,30619
2020-09-24T00:00:00+02:00,15404,43824,7001,5908,130,29643
2020-09-25T00:00:00+02:00,1152,58090,132,0,0,57070
2020-09-26T00:00:00+02:00,5677,65140,188,0,5,59655
2020-09-27T00:00:00+02:00,27795,54487,10581,8712,520,29081
2020-09-28T00:00:00+02:00,20642,34179,10340,8456,2915,18337
2020-09-29T00:00:00+02:00,3383,35856,299,20,24,32776
2020-09-30T00:00:00+02:00,27090,29998,10189,8536,8132,12693
2020-10-01T00:00:00+02:00,21694,30474,11069,8727,2818,13939
2020-10-02T00:00:00+02:00,4407,30509,560,841,36,25856
2020-10-03T00:00:00+02:00,10210,36612,4272,3415,162,27420
2020-10-04T00:00:00+02:00,25189,32662,10842,8916,5311,14709
2020-10-05T00:00:00+02:00,12032,31920,4461,3593,132,20888
2020-10-06T00:00:00+02:00,7838,33411,1654,1146,69,26150
2020-10-07T00:00:00+02:00,10622,35486,3936,3160,169,25809
2020-10-08T00:00:00+02:00,12438,36940,4266,3385,133,25516
2020-10-09T00:00:00+02:00,18050,43846,7441,6192,210,27254
2020-10-10T00:00:00+02:00,2929,51978,155,0,7,49211
2020-10-11T00:00:00+02:00,17763,50726,8423,6991,858,35253
2020-10-12T00:00:00+02:00,8146,45152,2350,1845,46,37557
2020-10-13T00:00:00+02:00,26638,60470,11089,9167,1678,37433
2020-10-14T00:00:00+02:00,27475,54021,11341,9510,4388,32764
2020-10-15T00:00:00+02:00,3895,50975,222,3,13,47312
2020-10-16T00:00:00+02:00,3823,51673,263,0,9,48121
2020-10-17T00:00:00+02:00,7991,58936,712,297,52,51412
2020-10-18T00:00:00+02:00,14691,54345,4046,3228,175,40648
2020-10-19T00:00:00+02:00,24700,56078,10094,8494,342,33319
2020-10-20T00:00:00+02:00,16797,58002,4818,3913,140,42250
2020-10-21T00:00:00+02:00,11430,41677,2653,1990,86,30996
2020-10-22T00:00:00+02:00,16236,50052,6569,5480,126,35032
2020-10-23T00:00:00+02:00,5610,49857,234,0,19,44500
2020-10-24T00:00:00+02:00,10996,58846,2647,1952,172,48716
2020-10-25T00:00:00+02:00,22079,57582,8684,7276,210,37121
2020-10-26T00:00:00+01:00,705,56590,135,0,0,56020
2020-10-27T00:00:00+01:00,11477,63540,4545,3622,164,53150
2020-10-28T00:00:00+01:00,9136,56474,3322,2618,269,48311
2020-10-29T00:00:00+01:00,3571,51521,331,36,8,48253
2020-10-30T00:00:00+01:00,18886,61558,7865,6362,335,44509
2020-10-31T00:00:00+01:00,16294,64186,6550,5447,339,49336
2020-11-01T00:00:00+01:00,4348,55977,363,84,24,51932
2020-11-02T00:00:00+01:00,16669,37422,8140,6653,134,22373
2020-11-03T00:00:00+01:00,1474,50143,131,0,0,48800
2020-11-04T00:00:00+01:00,3968,48468,713,204,26,45037
2020-11-05T00:00:00+01:00,2484,50169,272,0,17,47975
2020-11-06T00:00:00+01:00,13866,51661,4993,4015,189,38962
2020-11-07T00:00:00+01:00,16302,72218,4296,3453,162,56921
2020-11-08T00:00:00+01:00,5550,56032,888,350,14,51034
2020-11-09T00:00:00+01:00,21433,61305,7739,6492,125,41245
2020-11-10T00:00:00+01:00,5040,64579,549,235,31,59884
2020-11-11T00:00:00+01:00,13474,63448,4907,3977,100,51004
2020-11-12T00:00:00+01:00,12762,53949,5645,4634,153,42350
2020-11-13T00:00:00+01:00,21761,59480,12672,10316,193,40268
2020-11-14T00:00:00+01:00,21842,66193,8119,6872,197,45796
2020-11-15T00:00:00+01:00,19202,58515,9077,7638,164,40915
2020-11-16T00:00:00+01:00,16354,48406,5979,4917,197,33311
2020-11-17T00:00:00+01:00,20045,57630,8896,7498,157,39140
2020-11-18T00:00:00+01:00,12635,70552,2289,1686,74,58593
2020-11-19T00:00:00+01:00,2912,64354,207,0,6,61655
2020-11-20T00:00:00+01:00,4953,65086,775,340,9,60577
2020-11-21T00:00:00+01:00,19283,84771,5922,4921,115,66604
2020-11-22T00:00:00+01:00,20226,82370,5985,4906,177,63401
2020-11-23T00:00:00+01:00,13116,64949,2946,2253,79,52604
2020-11-24T00:00:00+01:00,20215,75089,6315,5192,110,56106
2020-11-25T00:00:00+01:00,1887,75307,441,1,1,73862
2020-11-26T00:00:00+01:00,2811,74335,301,58,17,71783
2020-11-27T00:00:00+01:00,3516,85817,255,0,4,82561
2020-11-28T00:00:00+01:00,1096,79954,441,0,0,79299
2020-11-29T00:00:00+01:00,756,59221,140,0,6,58612
2020-11-30T00:00:00+01:00,1542,64149,436,0,0,63043
2020-12-01T00:00:00+01:00,39,72389,441,2,0,72790
2020-12-02T00:00:00+01:00,547,60383,133,0,0,59968
2020-12-03T00:00:00+01:00,7947,64099,3457,2483,59,57186
2020-12-04T00:00:00+01:00,11438,46087,6330,5218,145,35906
2020-12-05T00:00:00+01:00,1471,68174,139,0,1,66843
2020-12-06T00:00:00+01:00,900,65941,440,0,0,65480
2020-12-07T00:00:00+01:00,1583,57809,444,99,29,56599
2020-12-08T00:00:00+01:00,3279,67531,785,437,43,64643
2020-12-09T00:00:00+01:00,356,69991,423,0,0,70058
2020-12-10T00:00:00+01:00,7303,65444,1901,1347,40,58735
2020-12-11T00:00:00+01:00,9526,69963,2520,1905,56,61108
2020-12-12T00:00:00+01:00,4338,67399,1470,1024,74,63580
2020-12-13T00:00:00+01:00,4758,54733,12461,7605,69,54899
2020-12-14T00:00:00+01:00,15160,60277,3892,5522,62,43549
2020-12-15T00:00:00+01:00,6570,68415,1010,586,55,62324
2020-12-16T00:00:00+01:00,14611,67344,4681,3827,83,53670
2020-12-17T00:00:00+01:00,8648,61714,2225,1635,65,53720
2020-12-18T00:00:00+01:00,18761,67568,7301,6073,119,50154
2020-12-19T00:00:00+01:00,2759,68431,566,192,42,66088
2020-12-20T00:00:00+01:00,2467,70425,301,0,34,68293
2020-12-21T00:00:00+01:00,3202,53957,218,0,13,50987
2020-12-22T00:00:00+01:00,9836,45088,6283,5114,99,36519
2020-12-23T00:00:00+01:00,5122,48299,1769,1208,66,43805
2020-12-24T00:00:00+01:00,4068,47421,1141,708,67,43853
2020-12-25T00:00:00+01:00,1053,64415,408,0,4,63774
2020-12-26T00:00:00+01:00,13457,71610,5284,4286,119,59269
2020-12-27T00:00:00+01:00,6550,71251,1607,1223,63,65147
2020-12-28T00:00:00+01:00,984,50709,418,0,4,50147
2020-12-29T00:00:00+01:00,7238,61118,3032,2294,65,54684
2020-12-30T00:00:00+01:00,9897,60494,4702,3803,522,52018
2020-12-31T00:00:00+01:00,13774,61077,6288,5212,77,48457
