timestamp,production,consumption,battery_charge,battery_discharge,grid_feedin,grid_consumption,battery_state_of_charge,direct_consumption
2021-01-04T09:00:00+01:00,542,1754,73,7,0,1278.0,0,542
2021-01-04T12:00:00+01:00,1103,3614,36,19,0,2528.0,0,1103
2021-01-04T15:00:00+01:00,81,2558,6,0,0,2483.0,0,81
2021-01-04T18:00:00+01:00,0,3009,5,0,0,3014.0,0,0
2021-01-04T21:00:00+01:00,1,2223,5,0,0,2227.0,0,1
2021-01-05T00:00:00+01:00,1,5565,5,0,0,5569.0,0,1
2021-01-05T03:00:00+01:00,3,3106,5,0,0,3108.0,0,3
2021-01-05T06:00:00+01:00,2,2983,5,0,0,2986.0,0,2
2021-01-05T09:00:00+01:00,247,2113,6,0,0,1872.0,0,247
2021-01-05T12:00:00+01:00,246,3238,6,0,0,2998.0,0,246
2021-01-05T15:00:00+01:00,8,2378,6,0,0,2376.0,0,8
2021-01-05T18:00:00+01:00,0,3824,5,0,0,3829.0,0,0
2021-01-05T21:00:00+01:00,1,2862,98,0,0,2959.0,0,1
2021-01-06T00:00:00+01:00,3,3550,5,0,0,3552.0,0,3
2021-01-06T03:00:00+01:00,3,3750,5,0,0,3752.0,0,3
2021-01-06T06:00:00+01:00,1,2903,5,0,0,2907.0,0,1
2021-01-06T09:00:00+01:00,19,2385,6,0,0,2372.0,0,19
2021-01-06T12:00:00+01:00,112,2383,6,0,0,2277.0,0,112
2021-01-06T15:00:00+01:00,11,2665,6,0,0,2660.0,0,11
2021-01-06T18:00:00+01:00,0,3762,5,0,0,3767.0,0,0
2021-01-06T21:00:00+01:00,1,2473,5,0,0,2477.0,0,1
2021-01-07T00:00:00+01:00,2,3792,5,0,0,3795.0,0,2
2021-01-07T03:00:00+01:00,3,3502,5,0,0,3504.0,0,3
2021-01-07T06:00:00+01:00,2,2869,97,2,0,2962.0,0,2
2021-01-07T09:00:00+01:00,350,1745,140,0,0,1535.0,0,350
2021-01-07T12:00:00+01:00,1155,2516,231,289,0,1303.0,2,1155
2021-01-07T15:00:00+01:00,86,1986,7,0,0,1907.0,0,86
2021-01-07T18:00:00+01:00,0,3596,5,0,0,3601.0,0,0
2021-01-07T21:00:00+01:00,1,2570,5,0,0,2574.0,0,1
2021-01-08T00:00:00+01:00,1,4427,5,0,0,4431.0,0,1
2021-01-08T03:00:00+01:00,3,2838,5,0,0,2840.0,0,3
2021-01-08T06:00:00+01:00,12,3061,5,0,0,3054.0,0,12
2021-01-08T09:00:00+01:00,1333,2127,251,133,0,912.0,1,1333
2021-01-08T12:00:00+01:00,813,3008,95,112,0,2178.0,0,813
2021-01-08T15:00:00+01:00,121,2720,6,0,0,2605.0,0,121
2021-01-08T18:00:00+01:00,0,3577,5,0,0,3582.0,0,0
2021-01-08T21:00:00+01:00,1,3832,5,0,0,3836.0,0,1
2021-01-09T00:00:00+01:00,2,4290,5,0,0,4293.0,0,2
2021-01-09T03:00:00+01:00,3,2975,5,0,0,2977.0,0,3
2021-01-09T06:00:00+01:00,127,3886,6,0,0,3765.0,0,127
2021-01-09T09:00:00+01:00,2628,4310,405,89,0,1998.0,1,2628
2021-01-09T12:00:00+01:00,2762,2884,795,716,0,201.0,8,2762
2021-01-09T15:00:00+01:00,324,3236,121,277,0,2756.0,1,324
2021-01-09T18:00:00+01:00,0,3379,6,0,0,3385.0,0,0
2021-01-09T21:00:00+01:00,1,4013,6,0,0,4018.0,0,1
2021-01-10T00:00:00+01:00,1,3059,6,0,0,3064.0,0,1
2021-01-10T03:00:00+01:00,1,2751,6,0,0,2756.0,0,1
2021-01-10T06:00:00+01:00,141,3003,6,0,0,2868.0,0,141
2021-01-10T09:00:00+01:00,3143,2403,1690,248,0,702.0,16,2403
2021-01-10T12:00:00+01:00,3013,3525,650,1091,0,71.0,33,3013
2021-01-10T15:00:00+01:00,371,3610,25,652,0,2612.0,3,371
2021-01-10T18:00:00+01:00,0,3030,6,0,0,3036.0,0,0
2021-01-10T21:00:00+01:00,0,2903,6,0,0,2909.0,0,0
2021-01-11T00:00:00+01:00,1,2990,6,0,0,2995.0,0,1
2021-01-11T03:00:00+01:00,2,3293,6,0,0,3297.0,0,2
2021-01-11T06:00:00+01:00,148,3838,6,0,0,3696.0,0,148
2021-01-11T09:00:00+01:00,3355,2229,1838,21,0,691.0,22,2229
2021-01-11T12:00:00+01:00,3054,2936,724,595,0,11.0,55,2936
2021-01-11T15:00:00+01:00,378,4187,1,1543,0,2267.0,19,378
2021-01-11T18:00:00+01:00,0,3375,5,0,0,3380.0,0,0
2021-01-11T21:00:00+01:00,1,2529,5,0,0,2533.0,0,1
2021-01-12T00:00:00+01:00,1,4670,5,0,0,4674.0,0,1
2021-01-12T03:00:00+01:00,2,3809,5,0,0,3812.0,0,2
2021-01-12T06:00:00+01:00,17,4441,5,0,0,4429.0,0,17
2021-01-12T09:00:00+01:00,266,2620,6,0,0,2360.0,0,266
2021-01-12T12:00:00+01:00,202,3337,99,0,0,3234.0,0,202
2021-01-12T15:00:00+01:00,14,3068,6,0,0,3060.0,0,14
2021-01-12T18:00:00+01:00,0,3447,106,0,0,3553.0,0,0
2021-01-12T21:00:00+01:00,1,2561,3239,0,0,5799.0,55,1
2021-01-13T00:00:00+01:00,1,4306,62,1813,0,2554.0,70,1
2021-01-13T03:00:00+01:00,3,2343,2,925,0,1417.0,12,3
2021-01-13T06:00:00+01:00,3,3487,5,0,0,3489.0,0,3
2021-01-13T09:00:00+01:00,562,2099,99,67,0,1569.0,0,562
2021-01-13T12:00:00+01:00,1014,2737,97,79,0,1741.0,0,1014
2021-01-13T15:00:00+01:00,122,2637,11,2,0,2524.0,0,122
2021-01-13T18:00:00+01:00,1,2521,5,0,0,2525.0,0,1
2021-01-13T21:00:00+01:00,1,3041,6,0,0,3046.0,0,1
2021-01-14T00:00:00+01:00,2,2843,5,0,0,2846.0,0,2
2021-01-14T03:00:00+01:00,3,2680,5,0,0,2682.0,0,3
2021-01-14T06:00:00+01:00,2,3528,5,0,0,3531.0,0,2
2021-01-14T09:00:00+01:00,1,1883,5,0,0,1887.0,0,1
2021-01-14T12:00:00+01:00,3,2672,6,0,0,2675.0,0,3
2021-01-14T15:00:00+01:00,2,2158,5,0,0,2161.0,0,2
2021-01-14T18:00:00+01:00,0,2886,5,0,0,2891.0,0,0
2021-01-14T21:00:00+01:00,1,2529,5,0,0,2533.0,0,1
2021-01-15T00:00:00+01:00,2,3701,5,0,0,3704.0,0,2
2021-01-15T03:00:00+01:00,2,3665,5,0,0,3668.0,0,2
2021-01-15T06:00:00+01:00,2,2282,5,0,0,2285.0,0,2
2021-01-15T09:00:00+01:00,2,1948,6,0,0,1952.0,0,2
2021-01-15T12:00:00+01:00,3,2915,5,0,0,2917.0,0,3
2021-01-15T15:00:00+01:00,1,3258,6,0,0,3263.0,0,1
2021-01-15T18:00:00+01:00,1,3010,5,0,0,3014.0,0,1
2021-01-15T21:00:00+01:00,1,3371,5,0,0,3375.0,0,1
2021-01-16T00:00:00+01:00,2,4439,5,0,0,4442.0,0,2
2021-01-16T03:00:00+01:00,2,2691,5,0,0,2694.0,0,2
2021-01-16T06:00:00+01:00,2,2887,6,0,0,2891.0,0,2
2021-01-16T09:00:00+01:00,93,3795,5,0,0,3707.0,0,93
2021-01-16T12:00:00+01:00,413,3704,32,0,0,3323.0,0,413
2021-01-16T15:00:00+01:00,101,3938,6,0,0,3843.0,0,101
2021-01-16T18:00:00+01:00,0,4113,6,0,0,4119.0,0,0
2021-01-16T21:00:00+01:00,1,2991,6,0,0,2996.0,0,1
2021-01-17T00:00:00+01:00,2,2463,6,0,0,2467.0,0,2
2021-01-17T03:00:00+01:00,2,2997,97,0,0,3092.0,0,2
2021-01-17T06:00:00+01:00,1,2691,6,0,0,2696.0,0,1
2021-01-17T09:00:00+01:00,1,2795,6,0,0,2800.0,0,1
2021-01-17T12:00:00+01:00,1,4673,6,0,0,4678.0,0,1
2021-01-17T15:00:00+01:00,0,3864,6,0,0,3870.0,0,0
2021-01-17T18:00:00+01:00,0,4611,5,0,0,4616.0,0,0
2021-01-17T21:00:00+01:00,1,1981,6,0,0,1986.0,0,1
2021-01-18T00:00:00+01:00,2,2613,6,0,0,2617.0,0,2
2021-01-18T03:00:00+01:00,2,2109,6,0,0,2113.0,0,2
2021-01-18T06:00:00+01:00,2,3032,6,0,0,3036.0,0,2
2021-01-18T09:00:00+01:00,3,1947,6,0,0,1950.0,0,3
2021-01-18T12:00:00+01:00,117,2662,99,0,0,2644.0,0,117
2021-01-18T15:00:00+01:00,43,2630,6,0,0,2593.0,0,43
2021-01-18T18:00:00+01:00,0,3914,5,0,0,3919.0,0,0
2021-01-18T21:00:00+01:00,1,2725,5,0,0,2729.0,0,1
2021-01-19T00:00:00+01:00,1,6156,5,0,0,6160.0,0,1
2021-01-19T03:00:00+01:00,3,3782,5,0,0,3784.0,0,3
2021-01-19T06:00:00+01:00,17,4272,5,0,0,4260.0,0,17
2021-01-19T09:00:00+01:00,1687,2143,512,24,0,944.0,3,1687
2021-01-19T12:00:00+01:00,1278,2408,262,568,0,824.0,3,1278
2021-01-19T15:00:00+01:00,159,2602,12,5,0,2450.0,0,159
2021-01-19T18:00:00+01:00,0,3383,6,0,0,3389.0,0,0
2021-01-19T21:00:00+01:00,1,2509,6,0,0,2514.0,0,1
2021-01-20T00:00:00+01:00,2,4586,6,0,0,4590.0,0,2
2021-01-20T03:00:00+01:00,2,2986,5,0,0,2989.0,0,2
2021-01-20T06:00:00+01:00,237,3597,6,0,0,3366.0,0,237
2021-01-20T09:00:00+01:00,1255,1566,527,404,0,434.0,3,1255
2021-01-20T12:00:00+01:00,1541,1589,651,531,0,168.0,4,1541
2021-01-20T15:00:00+01:00,520,1653,179,197,0,1115.0,3,520
2021-01-20T18:00:00+01:00,1,2987,6,0,0,2992.0,0,1
2021-01-20T21:00:00+01:00,2,1566,6,0,0,1570.0,0,2
2021-01-21T00:00:00+01:00,2,2862,6,0,0,2866.0,0,2
2021-01-21T03:00:00+01:00,3,2550,6,0,0,2553.0,0,3
2021-01-21T06:00:00+01:00,37,1990,6,0,0,1959.0,0,37
2021-01-21T09:00:00+01:00,2078,956,1317,19,0,176.0,10,956
2021-01-21T12:00:00+01:00,1896,1208,1105,437,20.0,0,42,1208
2021-01-21T15:00:00+01:00,261,1662,124,1279,0,246.0,42,261
2021-01-21T18:00:00+01:00,0,2446,5,387,0,2064.0,1,0
2021-01-21T21:00:00+01:00,2,1617,6,0,0,1621.0,0,2
2021-01-22T00:00:00+01:00,2,2937,6,0,0,2941.0,0,2
2021-01-22T03:00:00+01:00,3,2630,6,0,0,2633.0,0,3
2021-01-22T06:00:00+01:00,234,2643,85,0,0,2494.0,0,234
2021-01-22T09:00:00+01:00,2824,1752,1375,298,0,5.0,19,1752
2021-01-22T12:00:00+01:00,673,1364,226,808,0,109.0,25,673
2021-01-22T15:00:00+01:00,199,2266,5,292,0,1780.0,1,199
2021-01-22T18:00:00+01:00,1,2526,5,0,0,2530.0,0,1
2021-01-22T21:00:00+01:00,2,3081,6,0,0,3085.0,0,2
2021-01-23T00:00:00+01:00,3,3533,6,0,0,3536.0,0,3
2021-01-23T03:00:00+01:00,3,1804,6,0,0,1807.0,0,3
2021-01-23T06:00:00+01:00,20,2575,6,0,0,2561.0,0,20
2021-01-23T09:00:00+01:00,949,2828,172,104,0,1947.0,0,949
2021-01-23T12:00:00+01:00,1163,3504,196,171,0,2366.0,1,1163
2021-01-23T15:00:00+01:00,493,3402,93,58,0,2944.0,0,493
2021-01-23T18:00:00+01:00,0,3452,6,0,0,3458.0,0,0
2021-01-23T21:00:00+01:00,1,2120,6,0,0,2125.0,0,1
2021-01-24T00:00:00+01:00,1,2193,6,0,0,2198.0,0,1
2021-01-24T03:00:00+01:00,1,2207,6,0,0,2212.0,0,1
2021-01-24T06:00:00+01:00,44,2924,10,0,0,2890.0,0,44
2021-01-24T09:00:00+01:00,2062,3035,687,106,0,1554.0,3,2062
2021-01-24T12:00:00+01:00,3531,3117,951,417,0,120.0,24,3117
2021-01-24T15:00:00+01:00,571,2929,250,1016,0,1592.0,15,571
2021-01-24T18:00:00+01:00,0,3312,6,0,0,3318.0,0,0
2021-01-24T21:00:00+01:00,0,3099,6,0,0,3105.0,0,0
2021-01-25T00:00:00+01:00,1,2037,6,0,0,2042.0,0,1
2021-01-25T03:00:00+01:00,2,2832,5,0,0,2835.0,0,2
2021-01-25T06:00:00+01:00,2,2613,6,0,0,2617.0,0,2
2021-01-25T09:00:00+01:00,70,1443,6,0,0,1379.0,0,70
2021-01-25T12:00:00+01:00,89,2461,6,0,0,2378.0,0,89
2021-01-25T15:00:00+01:00,24,2024,6,0,0,2006.0,0,24
2021-01-25T18:00:00+01:00,0,2923,5,0,0,2928.0,0,0
2021-01-25T21:00:00+01:00,1,2258,6,0,0,2263.0,0,1
2021-01-26T00:00:00+01:00,2,3616,99,0,0,3713.0,0,2
2021-01-26T03:00:00+01:00,3,3123,6,0,0,3126.0,0,3
2021-01-26T06:00:00+01:00,1,2321,5,0,0,2325.0,0,1
2021-01-26T09:00:00+01:00,2,1599,5,0,0,1602.0,0,2
2021-01-26T12:00:00+01:00,6,2502,5,0,0,2501.0,0,6
2021-01-26T15:00:00+01:00,3,2534,5,0,0,2536.0,0,3
2021-01-26T18:00:00+01:00,0,2209,5,0,0,2214.0,0,0
2021-01-26T21:00:00+01:00,2,2775,6,0,0,2779.0,0,2
2021-01-27T00:00:00+01:00,2,3420,6,0,0,3424.0,0,2
2021-01-27T03:00:00+01:00,3,2683,6,0,0,2686.0,0,3
2021-01-27T06:00:00+01:00,1,3029,6,0,0,3034.0,0,1
2021-01-27T09:00:00+01:00,4,1803,6,0,0,1805.0,0,4
2021-01-27T12:00:00+01:00,2,2969,99,1,0,3065.0,0,2
2021-01-27T15:00:00+01:00,1,2699,5,0,0,2703.0,0,1
2021-01-27T18:00:00+01:00,0,2362,5,0,0,2367.0,0,0
2021-01-27T21:00:00+01:00,2,2754,6,0,0,2758.0,0,2
2021-01-28T00:00:00+01:00,3,3031,6,0,0,3034.0,0,3
2021-01-28T03:00:00+01:00,3,2942,6,0,0,2945.0,0,3
2021-01-28T06:00:00+01:00,2,2563,6,0,0,2567.0,0,2
2021-01-28T09:00:00+01:00,108,1301,7,0,0,1200.0,0,108
2021-01-28T12:00:00+01:00,347,2345,92,15,0,2075.0,0,347
2021-01-28T15:00:00+01:00,204,1462,60,36,0,1282.0,1,204
2021-01-28T18:00:00+01:00,0,2879,6,0,0,2885.0,0,0
2021-01-28T21:00:00+01:00,1,1797,6,0,0,1802.0,0,1
2021-01-29T00:00:00+01:00,2,2676,6,0,0,2680.0,0,2
2021-01-29T03:00:00+01:00,3,2326,6,0,0,2329.0,0,3
2021-01-29T06:00:00+01:00,18,2322,6,0,0,2310.0,0,18
2021-01-29T09:00:00+01:00,516,895,289,0,0,668.0,1,516
2021-01-29T12:00:00+01:00,1290,1657,426,488,0,305.0,7,1290
2021-01-29T15:00:00+01:00,335,1248,213,238,0,888.0,3,335
2021-01-29T18:00:00+01:00,0,2621,6,0,0,2627.0,0,0
2021-01-29T21:00:00+01:00,1,1946,6,0,0,1951.0,0,1
2021-01-30T00:00:00+01:00,2,2797,5,0,0,2800.0,0,2
2021-01-30T03:00:00+01:00,3,2395,6,0,0,2398.0,0,3
2021-01-30T06:00:00+01:00,45,1705,6,0,0,1666.0,0,45
2021-01-30T09:00:00+01:00,652,2524,158,101,0,1929.0,0,652
2021-01-30T12:00:00+01:00,366,3822,11,1,0,3466.0,0,366
2021-01-30T15:00:00+01:00,44,4074,6,0,0,4036.0,0,44
2021-01-30T18:00:00+01:00,0,3706,6,0,0,3712.0,0,0
2021-01-30T21:00:00+01:00,0,2389,6,0,0,2395.0,0,0
2021-01-31T00:00:00+01:00,1,1529,6,0,0,1534.0,0,1
2021-01-31T03:00:00+01:00,1,1879,6,0,0,1884.0,0,1
2021-01-31T06:00:00+01:00,17,2160,6,0,0,2149.0,0,17
2021-01-31T09:00:00+01:00,581,2122,108,31,0,1618.0,0,581
2021-01-31T12:00:00+01:00,669,3470,49,39,0,2811.0,0,669
2021-01-31T15:00:00+01:00,306,2057,27,13,0,1765.0,0,306
2021-01-31T18:00:00+01:00,0,2516,6,0,0,2522.0,0,0
2021-01-31T21:00:00+01:00,0,2321,6,0,0,2327.0,0,0
2021-02-01T00:00:00+01:00,2,1510,6,0,0,1514.0,0,2
2021-02-01T03:00:00+01:00,3,2070,6,0,0,2073.0,0,3
2021-02-01T06:00:00+01:00,15,2304,6,0,0,2295.0,0,15
2021-02-01T09:00:00+01:00,444,1610,105,0,0,1271.0,0,444
2021-02-01T12:00:00+01:00,412,2548,49,31,0,2154.0,0,412
2021-02-01T15:00:00+01:00,61,2192,6,0,0,2137.0,0,61
2021-02-01T18:00:00+01:00,0,2417,6,0,0,2423.0,0,0
2021-02-01T21:00:00+01:00,2,2636,6,0,0,2640.0,0,2
2021-02-02T00:00:00+01:00,2,3016,5,0,0,3019.0,0,2
2021-02-02T03:00:00+01:00,3,1913,6,0,0,1916.0,0,3
2021-02-02T06:00:00+01:00,65,2675,6,0,0,2616.0,0,65
2021-02-02T09:00:00+01:00,425,1677,21,0,0,1273.0,0,425
2021-02-02T12:00:00+01:00,397,2278,27,0,0,1908.0,0,397
2021-02-02T15:00:00+01:00,172,1445,7,0,0,1280.0,0,172
2021-02-02T18:00:00+01:00,1,2988,6,0,0,2993.0,0,1
2021-02-02T21:00:00+01:00,2,1479,6,0,0,1483.0,0,2
2021-02-03T00:00:00+01:00,2,2721,6,0,0,2725.0,0,2
2021-02-03T03:00:00+01:00,4,2619,6,0,0,2621.0,0,4
2021-02-03T06:00:00+01:00,49,2089,72,0,0,2112.0,0,49
2021-02-03T09:00:00+01:00,724,1714,206,21,0,1175.0,0,724
2021-02-03T12:00:00+01:00,699,1483,305,335,0,754.0,3,699
2021-02-03T15:00:00+01:00,48,2036,6,0,0,1994.0,0,48
2021-02-03T18:00:00+01:00,1,3487,6,0,0,3492.0,0,1
2021-02-03T21:00:00+01:00,2,1818,6,0,0,1822.0,0,2
2021-02-04T00:00:00+01:00,3,2412,6,0,0,2415.0,0,3
2021-02-04T03:00:00+01:00,3,3390,5,0,0,3392.0,0,3
2021-02-04T06:00:00+01:00,527,2174,326,0,0,1973.0,1,527
2021-02-04T09:00:00+01:00,3044,1968,1543,355,0,112.0,21,1968
2021-02-04T12:00:00+01:00,1485,1919,454,866,0,22.0,44,1485
2021-02-04T15:00:00+01:00,266,1557,130,850,0,571.0,16,266
2021-02-04T18:00:00+01:00,1,2493,5,0,0,2497.0,0,1
2021-02-04T21:00:00+01:00,2,1841,5,0,0,1844.0,0,2
2021-02-05T00:00:00+01:00,2,2768,5,0,0,2771.0,0,2
2021-02-05T03:00:00+01:00,3,3115,5,0,0,3117.0,0,3
2021-02-05T06:00:00+01:00,283,2122,200,0,0,2039.0,0,283
2021-02-05T09:00:00+01:00,3014,2195,1336,376,0,141.0,18,2195
2021-02-05T12:00:00+01:00,3200,1643,1630,94,21.0,0,60,1643
2021-02-05T15:00:00+01:00,407,1673,107,1250,0,123.0,66,407
2021-02-05T18:00:00+01:00,1,2480,2,1045,0,1436.0,11,1
2021-02-05T21:00:00+01:00,1,2175,5,0,0,2179.0,0,1
2021-02-06T00:00:00+01:00,1,3489,5,0,0,3493.0,0,1
2021-02-06T03:00:00+01:00,2,1663,6,0,0,1667.0,0,2
2021-02-06T06:00:00+01:00,44,1876,6,0,0,1838.0,0,44
2021-02-06T09:00:00+01:00,740,1462,314,110,0,926.0,2,740
2021-02-06T12:00:00+01:00,541,2843,111,206,0,2207.0,1,541
2021-02-06T15:00:00+01:00,167,2322,16,0,0,2171.0,0,167
2021-02-06T18:00:00+01:00,0,2730,6,0,0,2736.0,0,0
2021-02-06T21:00:00+01:00,1,1413,6,0,0,1418.0,0,1
2021-02-07T00:00:00+01:00,1,2031,6,0,0,2036.0,0,1
2021-02-07T03:00:00+01:00,1,1616,6,0,0,1621.0,0,1
2021-02-07T06:00:00+01:00,3,2511,6,0,0,2514.0,0,3
2021-02-07T09:00:00+01:00,94,2511,6,0,0,2423.0,0,94
2021-02-07T12:00:00+01:00,101,3974,6,0,0,3879.0,0,101
2021-02-07T15:00:00+01:00,16,2546,99,0,0,2629.0,0,16
2021-02-07T18:00:00+01:00,1,3135,6,0,0,3140.0,0,1
2021-02-07T21:00:00+01:00,1,2413,6,0,0,2418.0,0,1
2021-02-08T00:00:00+01:00,2,2243,6,0,0,2247.0,0,2
2021-02-08T03:00:00+01:00,3,2237,6,0,0,2240.0,0,3
2021-02-08T06:00:00+01:00,83,2082,32,0,0,2031.0,0,83
2021-02-08T09:00:00+01:00,2262,1481,1180,31,0,368.0,14,1481
2021-02-08T12:00:00+01:00,3292,2585,1244,563,26.0,0,49,2585
2021-02-08T15:00:00+01:00,744,1673,322,1163,0,88.0,45,744
2021-02-08T18:00:00+01:00,0,2830,4,549,0,2285.0,2,0
2021-02-08T21:00:00+01:00,2,2161,5,0,0,2164.0,0,2
2021-02-09T00:00:00+01:00,2,2941,5,0,0,2944.0,0,2
2021-02-09T03:00:00+01:00,3,2911,5,0,0,2913.0,0,3
2021-02-09T06:00:00+01:00,1,2921,5,0,0,2925.0,0,1
2021-02-09T09:00:00+01:00,15,1490,6,0,0,1481.0,0,15
2021-02-09T12:00:00+01:00,219,2941,6,0,0,2728.0,0,219
2021-02-09T15:00:00+01:00,97,2412,6,0,0,2321.0,0,97
2021-02-09T18:00:00+01:00,1,2986,5,0,0,2990.0,0,1
2021-02-09T21:00:00+01:00,1,1823,5,0,0,1827.0,0,1
2021-02-10T00:00:00+01:00,3,4060,5,0,0,4062.0,0,3
2021-02-10T03:00:00+01:00,2,2626,5,0,0,2629.0,0,2
2021-02-10T06:00:00+01:00,7,3367,5,0,0,3365.0,0,7
2021-02-10T09:00:00+01:00,125,2056,99,0,0,2030.0,0,125
2021-02-10T12:00:00+01:00,195,3569,6,0,0,3380.0,0,195
2021-02-10T15:00:00+01:00,49,1938,6,0,0,1895.0,0,49
2021-02-10T18:00:00+01:00,0,3709,5,0,0,3714.0,0,0
2021-02-10T21:00:00+01:00,1,3849,5,0,0,3853.0,0,1
2021-02-11T00:00:00+01:00,3,4491,5,0,0,4493.0,0,3
2021-02-11T03:00:00+01:00,2,3294,5,0,0,3297.0,0,2
2021-02-11T06:00:00+01:00,1,4054,6,0,0,4059.0,0,1
2021-02-11T09:00:00+01:00,150,1736,9,0,0,1595.0,0,150
2021-02-11T12:00:00+01:00,406,3493,7,0,0,3094.0,0,406
2021-02-11T15:00:00+01:00,41,3566,6,0,0,3531.0,0,41
2021-02-11T18:00:00+01:00,0,3370,98,0,0,3468.0,0,0
2021-02-11T21:00:00+01:00,2,3542,5,0,0,3545.0,0,2
2021-02-12T00:00:00+01:00,3,4105,2928,0,0,7030.0,42,3
2021-02-12T03:00:00+01:00,3,2852,486,542,0,2793.0,93,3
2021-02-12T06:00:00+01:00,2,3631,1,2199,0,1431.0,28,2
2021-02-12T09:00:00+01:00,182,2845,6,0,0,2669.0,0,182
2021-02-12T12:00:00+01:00,452,3379,37,21,0,2943.0,0,452
2021-02-12T15:00:00+01:00,178,3455,6,0,0,3283.0,0,178
2021-02-12T18:00:00+01:00,0,3502,5,0,0,3507.0,0,0
2021-02-12T21:00:00+01:00,1,3333,5,0,0,3337.0,0,1
2021-02-13T00:00:00+01:00,2,4062,5,0,0,4065.0,0,2
2021-02-13T03:00:00+01:00,3,3156,5,0,0,3158.0,0,3
2021-02-13T06:00:00+01:00,11,4142,6,0,0,4137.0,0,11
2021-02-13T09:00:00+01:00,1096,4328,225,0,0,3457.0,0,1096
2021-02-13T12:00:00+01:00,3330,4530,389,480,0,1109.0,2,3330
2021-02-13T15:00:00+01:00,831,4239,111,83,0,3436.0,1,831
2021-02-13T18:00:00+01:00,0,5160,6,0,0,5166.0,0,0
2021-02-13T21:00:00+01:00,0,3218,6,0,0,3224.0,0,0
2021-02-14T00:00:00+01:00,0,2716,6,0,0,2722.0,0,0
2021-02-14T03:00:00+01:00,0,2784,6,0,0,2790.0,0,0
2021-02-14T06:00:00+01:00,797,4147,6,0,0,3356.0,0,797
2021-02-14T09:00:00+01:00,4323,2954,1715,494,148.0,0,9,2954
2021-02-14T12:00:00+01:00,3823,2579,1489,333,88.0,0,50,2579
2021-02-14T15:00:00+01:00,795,2019,372,1343,0,253.0,58,795
2021-02-14T18:00:00+01:00,0,3691,4,837,0,2858.0,4,0
2021-02-14T21:00:00+01:00,0,3081,6,0,0,3087.0,0,0
2021-02-15T00:00:00+01:00,1,2973,6,0,0,2978.0,0,1
2021-02-15T03:00:00+01:00,1,3038,6,0,0,3043.0,0,1
2021-02-15T06:00:00+01:00,415,3247,43,0,0,2875.0,0,415
2021-02-15T09:00:00+01:00,2798,1718,1311,243,12.0,0,13,1718
2021-02-15T12:00:00+01:00,926,2790,81,930,0,1015.0,7,926
2021-02-15T15:00:00+01:00,375,2312,46,23,0,1960.0,0,375
2021-02-15T18:00:00+01:00,0,3072,5,0,0,3077.0,0,0
2021-02-15T21:00:00+01:00,2,1884,5,0,0,1887.0,0,2
2021-02-16T00:00:00+01:00,3,2882,6,0,0,2885.0,0,3
2021-02-16T03:00:00+01:00,3,3264,6,0,0,3267.0,0,3
2021-02-16T06:00:00+01:00,46,2649,6,0,0,2609.0,0,46
2021-02-16T09:00:00+01:00,1204,1605,414,197,0,618.0,1,1204
2021-02-16T12:00:00+01:00,2597,1403,1303,155,46.0,0,21,1403
